order_id,customer_id,customer_name,customer_email,customer_phone,product_id,product_name,product_category,product_price,quantity,order_date,shipping_address,shipping_city,shipping_state,shipping_zip,total_price,payment_status,order_status,discount,sales_tax,promo_code
332,332,Megan Garcia,dana02@example.net,370-409-0587,1,Laptop,Electronics,799.99,1,2025-10-09,"5145 Edwards Hills
Davidside, NV 53055",South Michaelside,Delaware,94333,714.7615426013982,Pending,Pending,0.10653690345954543,64.99246211274051,city
333,333,Luke Hensley,cherylwalker@example.net,698-221-9070,2,Smartphone,Electronics,499.99,1,2025-02-06,"7986 Terry Turnpike Apt. 463
Nathanton, TX 17415",Burgessville,Idaho,71350,476.12104670053236,Failed,Cancelled,0.047738861376162754,36.97834447148585,
334,334,Spencer Adkins,hunterjill@example.net,5239312793,4,Headphones,Electronics,59.99,4,2025-03-01,"665 Theresa Forge Apt. 324
Kentshire, PA 28047",Port Darleneberg,Delaware,49823,202.19785330170959,Paid,Pending,0.15736850599387572,10.529344973236539,
335,335,Brandon Hinton,pjackson@example.org,+1-679-280-9010x9039,1,Laptop,Electronics,799.99,4,2025-05-02,"3122 Ellis Flat Suite 494
West Jameschester, FL 46731",West Vanessafurt,Alabama,09705,3094.9563293216747,Paid,Shipped,0.03281405726269243,256.74836755149164,keep
336,336,Linda Powell,gcook@example.org,001-325-737-9553x23357,3,T-shirt,Apparel,19.99,4,2025-10-25,"053 Mccullough Port Suite 075
Lake Jasonbury, AK 65142",Webbfort,Utah,44490,68.66506877634616,Pending,Cancelled,0.14125726893013799,4.931536751702984,coach
337,337,Leslie Allen,guzmannicholas@example.net,9328267361,3,T-shirt,Apparel,19.99,2,2025-07-17,"9284 Ashley Wells Suite 305
Boyerport, ID 27183",Port Jessica,Maryland,62303,37.915707548764956,Paid,Cancelled,0.05163312784479831,3.597337527506483,
338,338,Trevor Perry,wflynn@example.com,(849)457-6899,2,Smartphone,Electronics,499.99,4,2025-01-08,"2269 Dwayne Stravenue
Jessicafurt, OR 29202",South Michelleton,Texas,55887,1558.851369733185,Paid,Pending,0.2205587263079336,92.44012290436804,
339,339,Hayley Sanchez,jamesdouglas@example.com,+1-796-994-6006,3,T-shirt,Apparel,19.99,2,2025-03-09,"15398 Anne Garden
West Kimberlyborough, ME 71976",Lopezmouth,New Hampshire,64237,39.65623565543228,Failed,Pending,0.00809815769303932,2.058270878947159,side
340,340,Mr. Benjamin Johnson PhD,yhayes@example.org,783.363.7509,4,Headphones,Electronics,59.99,2,2025-05-03,"USNV Hoffman
FPO AP 71377",Fowlerview,Iowa,35391,104.72958168421937,Pending,Cancelled,0.12710800396549954,5.5654614338776325,nature
341,341,Jennifer Park,cynthia77@example.com,339-874-3029x87723,2,Smartphone,Electronics,499.99,5,2025-10-20,"368 Sims Knolls
North Lisaland, MO 27360",Jamiefort,Vermont,53299,2192.812560122371,Failed,Pending,0.12285743309971356,150.05530729426286,
342,342,Jason Mercado,acook@example.net,519-734-0637,2,Smartphone,Electronics,499.99,1,2025-04-10,"59466 Angela Spring
Port Kimberly, WY 83042",Rosemouth,Alabama,64726,474.92093793814513,Failed,Pending,0.05013912690624784,41.14940883754893,
343,343,Derek Barrett,shannonpreston@example.com,+1-924-696-4929x92551,2,Smartphone,Electronics,499.99,4,2025-02-24,"41820 Kimberly Mountain
Edwardsside, SD 52858",Nolanhaven,Arkansas,43040,1985.3444195016036,Pending,Shipped,0.007307936407926407,149.35183083950145,lay
344,344,Adrienne Hancock,xwright@example.net,+1-735-511-1844x618,4,Headphones,Electronics,59.99,4,2025-01-18,"41798 Chelsea Stravenue Suite 732
Vegaburgh, ND 34540",North Yesenia,Maine,86048,192.42564961090022,Pending,Cancelled,0.19809280875604177,9.7501885684153,
345,345,Alexandra Bauer,mendozadavid@example.com,(859)644-1769x06689,4,Headphones,Electronics,59.99,4,2025-01-02,"164 James Burg
Craneshire, WI 58650",Davisberg,Mississippi,42190,202.52271516944964,Paid,Shipped,0.15601468924216685,15.792943897099397,
346,346,Anthony Marsh,parsonsgregory@example.com,001-499-283-7245x9865,2,Smartphone,Electronics,499.99,4,2025-09-09,"41635 Elizabeth Orchard Suite 717
Port Amberland, AL 78419",Ramseyburgh,Florida,84939,1721.3119352595384,Paid,Pending,0.1393268189066089,147.0708415968482,
347,347,Mary Scott,tjames@example.org,+1-642-646-0462x610,1,Laptop,Electronics,799.99,3,2025-09-14,"3153 Miller Burgs Apt. 685
Smallborough, NV 66427",Jessicaville,Arkansas,55880,2043.7693506691987,Failed,Cancelled,0.148418792456073,194.55342447897627,nation
348,348,Bianca Todd,zortiz@example.org,(457)984-5223x9861,3,T-shirt,Apparel,19.99,4,2025-05-04,"140 Richards Groves Suite 973
Kellerview, NV 66258",West Alyssa,Utah,08589,76.59406288174148,Paid,Shipped,0.04209526160903593,4.434629549249667,real
349,349,Justin Long MD,mitchell80@example.org,001-327-231-9143x741,1,Laptop,Electronics,799.99,4,2025-03-05,"1089 Scott Fork Apt. 520
Aguilarfort, NM 65090",Mcfarlandport,Georgia,10265,2566.3650168587383,Pending,Shipped,0.19800090724298477,130.73352055275907,single
350,350,Brian Lawrence,renee67@example.com,859-881-0218,1,Laptop,Electronics,799.99,5,2025-08-12,"530 Amanda Flats Apt. 217
Sweeneytown, VI 33796",Thomastown,California,52633,3144.7958973120976,Failed,Shipped,0.21379119806195138,199.0038541936056,
351,351,Mary Adams,mclaughlinroberto@example.net,(404)781-9610,2,Smartphone,Electronics,499.99,4,2025-09-11,"22309 Kim Plaza Apt. 491
West Michael, AZ 70026",North Jennifer,New York,53046,1829.0095664339333,Pending,Shipped,0.08547692632155977,136.53315695258166,prove
352,352,Kerry Soto,christopherross@example.org,001-829-467-4059x2189,3,T-shirt,Apparel,19.99,3,2025-08-07,"62220 Watson River Apt. 184
Port Ralph, ID 84342",North Jonathan,New Hampshire,80525,52.792763338845205,Paid,Shipped,0.11968045124486908,3.1194182460041695,
353,353,Shane Robinson,tadams@example.org,433.252.8424x08347,2,Smartphone,Electronics,499.99,2,2025-03-30,"2619 Johnny Fields Apt. 551
Port Maria, ND 48038",North Sherri,Nevada,68160,910.8147049083418,Pending,Shipped,0.08916707843322692,49.86662456471318,
354,354,Jason White,prodriguez@example.org,882-709-0798x2783,2,Smartphone,Electronics,499.99,1,2025-07-09,"PSC 3579, Box 9922
APO AA 19935",Younghaven,Rhode Island,88436,423.6160502716733,Paid,Pending,0.1527509544757429,29.335847632379433,
355,355,Frederick Anderson,anthonysmith@example.com,+1-987-294-3674x78124,2,Smartphone,Electronics,499.99,5,2025-10-13,"02742 Moore Knolls
Evansborough, OR 96797",West Brian,Colorado,18018,1925.6780450614015,Failed,Shipped,0.22971337624296412,153.1618695421155,
356,356,Mark Grant,bphillips@example.com,477.588.8503,3,T-shirt,Apparel,19.99,1,2025-01-28,"640 Andres Ways Suite 423
Jacobland, OH 95558",Port Stevenchester,Alabama,90279,17.757194578329695,Failed,Shipped,0.11169611914308665,1.3473662942763431,suggest
357,357,Lawrence Jones,pjohnson@example.org,936.617.5761x26249,3,T-shirt,Apparel,19.99,1,2025-01-27,"543 Fowler Field Suite 420
Port Melinda, MN 64038",Davisstad,West Virginia,75989,16.061077916346893,Pending,Pending,0.19654437637084082,0.8542656325087927,
358,358,Victoria West,joneslisa@example.org,388.919.3011x9355,4,Headphones,Electronics,59.99,3,2025-05-07,"61558 Mcclure Streets Apt. 061
Michaelhaven, SD 02718",Ericfort,Mississippi,23821,145.76912620935727,Pending,Pending,0.19003652714698413,12.677728134459269,
359,359,Joseph Mathews,hubbardkatie@example.net,+1-362-865-7063x360,4,Headphones,Electronics,59.99,5,2025-06-18,"40786 Estrada Ridges Apt. 797
New Leslie, MO 11563",West Jerry,Louisiana,93833,254.4726347225337,Paid,Cancelled,0.1516164870060552,21.092851073459414,
360,360,Cynthia Lewis,shelby55@example.org,804.288.4082,3,T-shirt,Apparel,19.99,3,2025-09-10,"482 Ross Mills Suite 405
Lake Darren, SC 65795",Lake Margaretberg,North Carolina,21765,44.781664133777795,Pending,Cancelled,0.25326556388564625,3.6643751131815785,important
361,361,Ashley Rubio,gary36@example.org,885.222.9797x4959,4,Headphones,Electronics,59.99,5,2025-07-08,"74107 Faulkner Valleys
Jenniferbury, IL 03534",South Amber,Wyoming,70327,244.46605566278225,Failed,Shipped,0.18497731067583842,20.606701582061742,decide
362,362,Thomas Lee,timothyadkins@example.com,(453)396-6438x687,1,Laptop,Electronics,799.99,2,2025-03-19,"441 Gabriel Street Apt. 907
East Catherineshire, FL 78289",Lake Michaelfort,Mississippi,94272,1506.3826637984666,Pending,Pending,0.05849906636428787,106.03389211830478,
363,363,Scott Coffey,cassandra76@example.com,(916)229-4283,3,T-shirt,Apparel,19.99,3,2025-06-11,"78049 Laura Streets
Tinashire, MH 98467",Danielsfurt,Texas,48006,54.413996369635214,Failed,Pending,0.09264638369792866,2.8606365162333502,surface
364,364,Jon Curry,richard49@example.org,(338)612-8982x028,4,Headphones,Electronics,59.99,4,2025-06-18,"480 Danny Corners Suite 859
Sheltonport, ND 88131",South James,Iowa,85927,200.77360002529505,Failed,Shipped,0.16330388387524988,16.9968497922766,appear
365,365,John Blair,medinadiane@example.net,(345)721-4912x537,3,T-shirt,Apparel,19.99,4,2025-07-01,"46316 Stark Loop
North Lisa, VA 48190",Julieport,Vermont,92795,61.46593682595173,Paid,Shipped,0.23129143539329994,4.042317917855464,
366,366,Ryan Brown,irobinson@example.net,(628)312-5363x94502,1,Laptop,Electronics,799.99,1,2025-07-16,"2720 Thomas Turnpike Suite 173
Masseychester, FL 20126",South Adrienneland,Tennessee,31608,594.0643865233127,Pending,Shipped,0.2574102344737901,33.732797460114845,
367,367,Cody Harris,byrdlauren@example.net,484.372.8865,2,Smartphone,Electronics,499.99,5,2025-09-27,"6362 Jennifer Pines
New Emily, NV 33180",Lake Michaelmouth,Rhode Island,88201,1783.2899149127172,Pending,Pending,0.28666976743026157,127.15593507686671,
368,368,Laura Wright,shannonbarnes@example.net,(867)382-3475x8117,1,Laptop,Electronics,799.99,4,2025-01-09,"87750 Henry Landing
South Juan, AK 50861",Meltonbury,Colorado,69660,2733.909607460166,Failed,Pending,0.1456425682008006,182.44151494262712,
369,369,Dustin Williams,frances38@example.com,(972)657-1003x8483,2,Smartphone,Electronics,499.99,2,2025-06-19,"3621 Mitchell Common
Lake Carolineburgh, WA 20098",Vasqueztown,Iowa,27209,886.9094000902278,Paid,Pending,0.11307286136699961,57.96879486460034,
370,370,Nancy Schmidt,livingstonchristopher@example.org,850.952.2829,4,Headphones,Electronics,59.99,2,2025-05-07,"654 Pham Rue Suite 318
Richardsonstad, MP 20458",Jeffstad,North Carolina,77509,119.65842514224931,Pending,Pending,0.0026802371874536488,8.41107688162311,
371,371,Brenda Watkins,lperkins@example.org,765.817.7527x75646,1,Laptop,Electronics,799.99,3,2025-01-04,"PSC 2267, Box 1861
APO AE 64293",Millertown,Nevada,53340,2298.4833226300893,Paid,Cancelled,0.04228664415384804,145.78509716542086,
372,372,Patrick Schultz,hosborne@example.com,001-699-753-3306x53822,4,Headphones,Electronics,59.99,5,2025-08-16,"7242 Amanda Mountain Suite 375
New Angelaville, AL 08779",New Dustin,Hawaii,17075,281.20482650247425,Failed,Pending,0.06249432737964902,23.17313030150249,
373,373,Alex Ferguson,jleach@example.net,887-790-7298x977,3,T-shirt,Apparel,19.99,4,2025-09-21,"5364 Thompson Loaf Suite 795
Beckmouth, RI 69800",Kellyfurt,Arizona,48015,72.69145500693992,Failed,Shipped,0.0909022635450234,4.051272806644133,
374,374,Thomas Smith,chandlerdavid@example.com,2369521647,1,Laptop,Electronics,799.99,4,2025-02-04,"5937 Roy Place Suite 615
North Ryan, UT 72570",Jessicaview,Alaska,90681,2428.2485224109278,Failed,Pending,0.2411628512822261,148.67437290348525,
375,375,Alicia Barrett,delgadoduane@example.org,+1-362-925-5304x1585,3,T-shirt,Apparel,19.99,4,2025-08-25,"3477 Martin Inlet Suite 543
Bowmanbury, CT 33981",Port Adamfurt,Iowa,01998,67.2957211100296,Failed,Shipped,0.15838267746336163,4.409578856600574,
376,376,Michael Young,pamela43@example.com,538.776.3225x8199,4,Headphones,Electronics,59.99,4,2025-05-11,"7833 Webster Mission Suite 441
North Gregory, NC 54775",Gonzalezshire,Iowa,09318,201.2131003852616,Paid,Cancelled,0.16147232711592932,17.545896818926963,
377,377,Diana Davis,jcummings@example.net,+1-926-675-7084x5875,2,Smartphone,Electronics,499.99,1,2025-08-22,"73684 Lisa Islands
New Heathershire, OH 02420",West Elijahburgh,Utah,22427,432.73290116578164,Pending,Pending,0.1345168880061969,36.48954675377355,
378,378,Ashley Potts,halldonna@example.org,250.649.3339,2,Smartphone,Electronics,499.99,2,2025-07-23,"07860 Johnson Shore Apt. 888
East Theresafort, MH 36465",Cherylport,Alaska,48185,966.4649490803255,Failed,Cancelled,0.03351572123409918,85.01731330279543,world
379,379,Michael Jackson,leetracy@example.net,(616)329-2358x3058,2,Smartphone,Electronics,499.99,2,2025-04-29,"15699 Flowers Union Suite 142
New Kathleen, NY 97863",Port Angelabury,Utah,78545,973.2596488021917,Failed,Shipped,0.026720885615520638,68.71089742872994,current
380,380,Nathan Pham,savageelizabeth@example.org,001-488-958-0646x6161,2,Smartphone,Electronics,499.99,3,2025-06-13,"89867 Marshall Rapids Apt. 445
Port Tammy, CT 56977",North Kimberlyfort,Louisiana,24732,1227.1542869031234,Pending,Shipped,0.18188077968017805,96.09212312368697,
381,381,Katherine Roberson,vphillips@example.com,001-212-999-7571,3,T-shirt,Apparel,19.99,5,2025-03-20,"89904 Soto Cliff Suite 354
Cookstad, NC 05783",South Marc,Delaware,14450,98.52962207232945,Failed,Pending,0.014210884719064974,5.924827683654176,
382,382,Daniel Rivera,jonathan18@example.net,570.436.8582x689,2,Smartphone,Electronics,499.99,4,2025-02-25,"93636 Patricia Ports
North Jennifermouth, WV 31746",South Christineland,Hawaii,24929,1903.0762500013213,Paid,Shipped,0.04844284385621648,139.79953410977583,experience
383,383,Brian Carney,natalie09@example.net,663.317.5237x564,4,Headphones,Electronics,59.99,3,2025-01-23,"3342 Renee Village Suite 988
New Stevenville, WY 69097",Lake Kevinburgh,New Mexico,13192,158.11776512035811,Failed,Pending,0.1214215418105345,12.127264788439765,house
384,384,Mallory Sloan,hsandoval@example.com,(449)514-8010x331,2,Smartphone,Electronics,499.99,2,2025-06-03,"04830 Sarah Creek Suite 494
East David, MN 01272",Port Daniel,Montana,65606,838.0267841732763,Paid,Pending,0.1619564549558229,43.773220680714125,
385,385,Jennifer Harris,wpeterson@example.com,794.919.1081x7601,3,T-shirt,Apparel,19.99,2,2025-04-21,"88428 Brian Greens
Richardbury, PA 00789",Buckside,South Dakota,89068,34.1157438146915,Paid,Cancelled,0.14667974450496493,1.9411400324201937,someone
386,386,Brian Romero,cruzlonnie@example.com,+1-297-799-4396x851,1,Laptop,Electronics,799.99,3,2025-03-18,"8771 Felicia Gateway Apt. 954
Joshuaport, ME 66608",South Jasonshire,South Dakota,79799,1744.4770177566077,Paid,Pending,0.2731254900033719,148.33360649209035,
387,387,Deborah Ryan,eric12@example.org,(428)629-6363x7282,4,Headphones,Electronics,59.99,3,2025-09-19,"978 Curry Springs
Eileenburgh, OH 16396",Lake Thomaschester,Virginia,80221,158.15362502539693,Failed,Shipped,0.12122228690672363,14.908573594303817,
388,388,Vanessa Thompson,eric20@example.org,+1-551-874-3195x741,1,Laptop,Electronics,799.99,1,2025-01-06,"80544 Ariel Stravenue Suite 881
South Michaelside, KY 27177",Lake Carol,West Virginia,40200,619.0022640461126,Failed,Pending,0.22623749791108316,51.542837600254565,
389,389,Paul Cole,adkinsshannon@example.com,001-708-361-5998,4,Headphones,Electronics,59.99,1,2025-01-31,"256 Lisa Trail
Marissahaven, CO 71778",West Emilyport,Vermont,36825,42.4481429346395,Paid,Cancelled,0.292413019925996,2.700394608461538,
390,390,Mrs. Shannon Bowen,moorescott@example.net,001-492-942-3322x882,1,Laptop,Electronics,799.99,4,2025-01-14,"4816 Reynolds Green
Adrianaview, MA 70963",North Rebecca,Idaho,67513,2585.132107592028,Paid,Shipped,0.19213611807896713,165.01560610853483,everyone
391,391,Christopher Carlson,qwhite@example.org,8975049635,2,Smartphone,Electronics,499.99,4,2025-02-22,"051 Alexander Squares Suite 090
North Danielle, AR 17087",Martinburgh,Vermont,54170,1567.5633068401514,Failed,Pending,0.21620267063333698,103.25574063426117,
392,392,Patrick Mcbride,smithmichael@example.net,+1-360-779-8608x26749,4,Headphones,Electronics,59.99,2,2025-08-03,"PSC 9304, Box 5616
APO AA 67883",Timothystad,Pennsylvania,49497,102.79940035606501,Failed,Shipped,0.1431955296210619,9.006980798879804,person
393,393,Kimberly Grant DVM,destinygarner@example.net,887-874-6034,1,Laptop,Electronics,799.99,1,2025-05-02,"3031 Mccoy Flat Suite 794
East Markville, IL 31071",North Lisa,Illinois,79147,763.2625236108072,Paid,Shipped,0.04590991936048304,59.08539810727699,
394,394,Erin Shaw,nicole93@example.org,677-686-6093x8031,4,Headphones,Electronics,59.99,2,2025-07-20,"25871 Danielle Course
Curtisland, MD 82168",Port Sandra,Maryland,74032,117.69851731427461,Failed,Pending,0.01901552496853971,10.988955219744307,
395,395,Gloria Smith,hillerik@example.com,504.523.0156x062,2,Smartphone,Electronics,499.99,5,2025-05-10,"873 Jennifer Extensions Apt. 729
Thomasberg, FL 48234",East Crystalchester,Nebraska,60941,1872.2097750814755,Failed,Pending,0.25110111198964963,121.43968136682001,
396,396,Zachary Johnson,vpeck@example.org,(447)651-8359,3,T-shirt,Apparel,19.99,5,2025-03-18,"73690 Mcintosh Gardens Apt. 586
Joelhaven, WY 41423",New Abigail,North Dakota,39013,89.77682884412475,Failed,Shipped,0.10178260286018244,8.499998019468084,reason
397,397,Christopher Robinson,kristiecochran@example.com,(251)701-1831x2498,1,Laptop,Electronics,799.99,3,2025-01-19,"288 Smith Flats Apt. 762
East Karenville, AZ 04000",Lake Michaelburgh,Washington,31237,1686.943246163379,Failed,Pending,0.29709819449269004,148.51993282608444,image
398,398,Kelli Lewis,fburnett@example.org,+1-941-535-4367,3,T-shirt,Apparel,19.99,3,2025-10-11,"68598 Rice Road Apt. 182
East Terri, OK 09589",Floydberg,Vermont,05278,56.327613248601445,Failed,Shipped,0.06073681426377442,4.33856058518744,
399,399,Kristin Camacho,amber25@example.com,(391)939-4451x18631,2,Smartphone,Electronics,499.99,1,2025-05-11,"211 Samuel Groves Apt. 810
Port Natalie, TX 92987",New John,Louisiana,42741,456.87999272658783,Paid,Cancelled,0.08622173898160397,35.17163138598402,
400,400,Cameron Robinson,smithmichelle@example.net,001-987-275-5670x453,1,Laptop,Electronics,799.99,3,2025-04-12,"29282 Shannon Point Apt. 900
Rodneyton, TX 73883",Lake Melody,Nevada,35827,1864.5527057105382,Failed,Pending,0.22309332795387524,156.27767951665564,
401,401,Christopher Shah,phamilton@example.net,387.612.7888,1,Laptop,Electronics,799.99,5,2025-09-25,"832 Huang Pine Suite 549
New Justin, IL 80414",Fitzgeraldview,Idaho,59324,3300.2496758679636,Paid,Pending,0.17492726762385433,326.3311489181294,
402,402,Michelle Griffin,williamsonheather@example.net,(559)800-8474,3,T-shirt,Apparel,19.99,1,2025-07-28,"807 Clayton Vista
Lake Jessicastad, OR 53756",New Ronaldton,Missouri,62268,16.11907566892591,Paid,Cancelled,0.19364303807274083,0.8762172220786786,
403,403,Maurice Smith,natasha04@example.org,(411)964-2794x51967,4,Headphones,Electronics,59.99,3,2025-01-24,"2011 Elizabeth Oval Apt. 222
Sandovalchester, IA 05517",Bauerstad,Wisconsin,62246,174.11245000370002,Pending,Pending,0.032547368985386335,14.717079679527622,early
404,404,Brittany Cantrell,cordovaamber@example.com,001-976-549-8506x2075,2,Smartphone,Electronics,499.99,4,2025-02-15,"Unit 9243 Box 2005
DPO AA 37092",East Marissa,Maryland,84340,1487.0114934441672,Paid,Cancelled,0.2564793828655737,81.2860620947352,star
405,405,Linda Perez,derrick62@example.com,393.509.8424,1,Laptop,Electronics,799.99,5,2025-03-11,"86932 Rogers Freeway
South Johnfort, MP 24495",South Maria,Connecticut,27450,3693.3696961348155,Failed,Cancelled,0.0766460340417216,205.22872696610855,
